ts,time,TAC,blocked,cutoff,volte,msg,tot,tot_c
1020183,10/20/2018 18:30,28684,118,265,50726,2252,132113,0.997100967
1020183,10/20/2018 18:30,28685,84,138,45372,2139,127711,0.9982617
1020183,10/20/2018 18:30,28688,92,450,42244,1866,108270,0.994993996
1020183,10/20/2018 18:30,29449,143,446,13870,1264,40735,0.98554069
1020183,10/20/2018 18:30,29465,28,78,6200,508,16267,0.99348374
1020184,10/20/2018 18:40,27214,66,81,8103,672,23076,0.993629745
1020184,10/20/2018 18:40,28672,0,12,222,18,756,0.984126984
1020184,10/20/2018 18:40,28681,60,220,23186,1635,63693,0.995603913
1020184,10/20/2018 18:40,28682,224,370,52103,3003,134311,0.995577429
1020184,10/20/2018 18:40,28683,38,117,20716,858,56744,0.997268434
1020184,10/20/2018 18:40,28684,121,176,48264,2193,130592,0.997725741
1020184,10/20/2018 18:40,28685,139,182,46733,2377,123569,0.997402261
1020184,10/20/2018 18:40,28688,75,244,41743,1847,104739,0.996954334
1020184,10/20/2018 18:40,29449,209,282,14533,991,41009,0.988027018
1020184,10/20/2018 18:40,29465,18,98,5589,355,16580,0.993003619
1020185,10/20/2018 18:50,27214,54,72,7845,789,20805,0.993943764
1020185,10/20/2018 18:50,28672,0,6,288,42,828,0.992753623
1020185,10/20/2018 18:50,28681,58,229,24212,1589,64733,0.995566404
1020185,10/20/2018 18:50,28682,75,303,53432,3287,133923,0.997177483
1020185,10/20/2018 18:50,28683,68,66,21209,916,56583,0.997631798
1020185,10/20/2018 18:50,28684,61,166,47849,2152,127417,0.998218448
1020185,10/20/2018 18:50,28685,85,262,47502,1739,124224,0.997206659
1020185,10/20/2018 18:50,28688,61,132,42693,1637,106382,0.998185783
1020185,10/20/2018 18:50,29449,132,361,14808,1580,42869,0.988499848
1020185,10/20/2018 18:50,29465,32,43,5345,302,15214,0.99507033
1020190,10/20/2018 19:00,27214,48,156,8067,651,21426,0.990478857
1020190,10/20/2018 19:00,28672,0,0,378,0,972,1
1020190,10/20/2018 19:00,28681,105,90,25513,1677,68091,0.997136185
1020190,10/20/2018 19:00,28682,182,225,57472,2705,141279,0.997119176
1020190,10/20/2018 19:00,28683,39,51,22280,714,59931,0.998498273
1020190,10/20/2018 19:00,28684,111,203,48501,2505,132038,0.997621897
1020190,10/20/2018 19:00,28685,125,139,47201,1900,129023,0.997953853
1020190,10/20/2018 19:00,28688,28,112,47968,1790,117825,0.998811797
1020190,10/20/2018 19:00,29449,249,342,15042,1121,41278,0.985682446
1020190,10/20/2018 19:00,29465,80,160,5502,526,15721,0.984733796
1020191,10/20/2018 19:10,27214,63,117,8889,699,23220,0.992248062
1020191,10/20/2018 19:10,28672,6,6,276,6,816,0.985294118
1020191,10/20/2018 19:10,28681,107,75,23821,1523,63542,0.997135753
1020191,10/20/2018 19:10,28682,160,213,58486,2463,143365,0.997398249
1020191,10/20/2018 19:10,28683,65,100,21413,705,55914,0.99704904
1020191,10/20/2018 19:10,28684,81,183,49555,2263,133221,0.99801833
1020191,10/20/2018 19:10,28685,32,130,46722,2209,126826,0.998722659
1020191,10/20/2018 19:10,28688,178,194,43386,1729,107023,0.996524112
1020191,10/20/2018 19:10,29449,131,268,13987,1051,38451,0.989623157
1020191,10/20/2018 19:10,29465,41,100,5774,450,15710,0.991024825
1020192,10/20/2018 19:20,27214,39,78,7524,543,21357,0.994521702
1020192,10/20/2018 19:20,28672,0,0,390,6,894,1
1020192,10/20/2018 19:20,28681,116,259,22831,1730,64553,0.99419082
1020192,10/20/2018 19:20,28682,127,370,55713,2547,138768,0.996418483
1020192,10/20/2018 19:20,28683,2,118,20921,735,56988,0.997894294
1020192,10/20/2018 19:20,28684,54,137,46798,2017,126017,0.998484331
1020192,10/20/2018 19:20,28685,98,320,46526,2242,127570,0.996723368
1020192,10/20/2018 19:20,28688,62,286,43024,1924,108479,0.996792006
1020192,10/20/2018 19:20,29449,143,272,14682,1304,40021,0.989630444
1020192,10/20/2018 19:20,29465,14,121,5862,316,15452,0.991263267
1020193,10/20/2018 19:30,27214,30,51,7815,762,22011,0.996320022
1020193,10/20/2018 19:30,28672,0,0,276,6,720,1
1020193,10/20/2018 19:30,28681,136,124,23232,1606,63329,0.995894456
1020193,10/20/2018 19:30,28682,257,378,56799,2687,141577,0.995514808
1020193,10/20/2018 19:30,28683,39,104,21344,636,58078,0.997537794
1020193,10/20/2018 19:30,28684,207,214,49260,1639,129715,0.996754423
1020193,10/20/2018 19:30,28685,61,159,45669,1654,123575,0.998219705
1020193,10/20/2018 19:30,28688,89,312,44022,1869,110618,0.996374912
1020193,10/20/2018 19:30,29449,200,294,12991,836,37900,0.986965699
1020193,10/20/2018 19:30,29465,93,146,5906,415,16604,0.985605878
1020194,10/20/2018 19:40,27214,6,123,8472,774,22947,0.99437835
1020194,10/20/2018 19:40,28672,0,0,228,18,780,1
1020194,10/20/2018 19:40,28681,128,195,22582,1832,60508,0.994661863
1020194,10/20/2018 19:40,28682,115,348,56070,2814,142425,0.996749166
1020194,10/20/2018 19:40,28683,24,73,22203,1014,57392,0.998309869
1020194,10/20/2018 19:40,28684,137,152,45923,2074,126315,0.997712069
1020194,10/20/2018 19:40,28685,103,85,44979,2060,122633,0.998466971
1020194,10/20/2018 19:40,28688,120,179,43393,1962,108539,0.99724523
1020194,10/20/2018 19:40,29449,143,477,13905,1209,39736,0.98439702
1020194,10/20/2018 19:40,29465,91,61,5824,307,16667,0.990880182
1020195,10/20/2018 19:50,27214,0,96,8865,606,23628,0.995937024
1020195,10/20/2018 19:50,28672,0,18,258,18,702,0.974358974
1020195,10/20/2018 19:50,28681,109,254,21202,1872,61440,0.994091797
1020195,10/20/2018 19:50,28682,126,349,54365,2737,137984,0.996557572
1020195,10/20/2018 19:50,28683,30,99,20152,676,55965,0.997694988
1020195,10/20/2018 19:50,28684,57,150,47441,1727,124779,0.998341067
1020195,10/20/2018 19:50,28685,183,202,44576,2061,123636,0.99688602
1020195,10/20/2018 19:50,28688,122,170,43292,2110,109364,0.997330017
1020195,10/20/2018 19:50,29449,61,205,12495,923,36468,0.992705934
1020195,10/20/2018 19:50,29465,27,162,4968,498,15358,0.98769371
1020200,10/20/2018 20:00,27214,18,39,8520,486,23823,0.997607354
1020200,10/20/2018 20:00,28672,0,0,294,18,822,1
1020200,10/20/2018 20:00,28681,130,176,23092,1643,63459,0.995177989
1020200,10/20/2018 20:00,28682,238,300,53671,2762,137102,0.996075914
1020200,10/20/2018 20:00,28683,35,86,20732,681,54685,0.997787327
1020200,10/20/2018 20:00,28684,114,177,47008,2157,126935,0.997707488
1020200,10/20/2018 20:00,28685,48,158,45405,2071,123082,0.998326319
1020200,10/20/2018 20:00,28688,91,183,43347,1440,106258,0.997421371
1020200,10/20/2018 20:00,29449,110,378,14100,950,37909,0.987127067
1020200,10/20/2018 20:00,29465,57,95,5557,345,16624,0.990856593
1020201,10/20/2018 20:10,27214,45,33,7914,705,22992,0.996607516
1020201,10/20/2018 20:10,28672,6,0,306,6,942,0.993630573
1020201,10/20/2018 20:10,28681,99,239,22485,2022,63055,0.9946396
1020201,10/20/2018 20:10,28682,151,336,56373,3071,141766,0.996564762
1020201,10/20/2018 20:10,28683,78,52,20928,820,55359,0.997651692
1020201,10/20/2018 20:10,28684,57,239,46665,1707,126184,0.997654219
1020201,10/20/2018 20:10,28685,110,269,45202,2275,121841,0.996889389
1020201,10/20/2018 20:10,28688,166,169,42086,2098,105730,0.996831552
1020201,10/20/2018 20:10,29449,47,456,12472,868,36474,0.986209355
1020201,10/20/2018 20:10,29465,42,135,5949,541,16329,0.989160389
1020202,10/20/2018 20:20,27214,42,78,7893,630,23304,0.994850669
1020202,10/20/2018 20:20,28672,0,6,318,6,738,0.991869919
1020202,10/20/2018 20:20,28681,60,132,21631,1951,60914,0.996848015
1020202,10/20/2018 20:20,28682,166,396,53463,3272,138870,0.99595305
1020202,10/20/2018 20:20,28683,24,55,19408,927,53302,0.998517879
1020202,10/20/2018 20:20,28684,46,151,45856,1878,125312,0.998427924
1020202,10/20/2018 20:20,28685,68,184,45152,2133,124384,0.997974016
1020202,10/20/2018 20:20,28688,58,269,42268,1834,105303,0.996894675
1020202,10/20/2018 20:20,29449,79,597,14998,1331,38896,0.982620321
1020202,10/20/2018 20:20,29465,72,116,5830,530,17517,0.989267569
1020203,10/20/2018 20:30,27214,45,114,8265,693,22776,0.993018967
1020203,10/20/2018 20:30,28672,0,0,210,18,798,1
1020203,10/20/2018 20:30,28681,75,126,21999,1830,60522,0.996678894
1020203,10/20/2018 20:30,28682,110,478,56675,2772,141765,0.995852291
1020203,10/20/2018 20:30,28683,143,33,20091,673,53046,0.996682125
1020203,10/20/2018 20:30,28684,123,133,44745,2157,120861,0.997881864
1020203,10/20/2018 20:30,28685,106,140,44138,1728,121879,0.997981605
1020203,10/20/2018 20:30,28688,154,197,42321,2109,105969,0.996687711
1020203,10/20/2018 20:30,29449,109,407,13245,1234,38739,0.98668009
1020203,10/20/2018 20:30,29465,16,107,5350,366,15880,0.992254408
1020204,10/20/2018 20:40,27214,18,66,7836,534,21516,0.996095929
1020204,10/20/2018 20:40,28672,0,0,210,12,714,1
1020204,10/20/2018 20:40,28681,59,208,21752,1693,61525,0.995660301
1020204,10/20/2018 20:40,28682,134,264,56697,3016,140808,0.997173456
1020204,10/20/2018 20:40,28683,6,102,21020,1022,53967,0.997998777
1020204,10/20/2018 20:40,28684,80,158,44394,2153,121791,0.998045833
1020204,10/20/2018 20:40,28685,169,181,42208,1864,119381,0.99706821
1020204,10/20/2018 20:40,28688,112,218,41387,1710,102002,0.996764769
1020204,10/20/2018 20:40,29449,90,181,13152,1042,37325,0.992739451
1020204,10/20/2018 20:40,29465,16,70,5375,387,15292,0.994376144
1020204,10/20/2018 20:40,52864,0,3,3,0,3,0
1020205,10/20/2018 20:50,27214,48,90,7299,840,21678,0.993634099
1020205,10/20/2018 20:50,28672,0,6,216,12,642,0.990654206
1020205,10/20/2018 20:50,28681,173,131,23068,1690,64469,0.995284555
1020205,10/20/2018 20:50,28682,89,350,56549,3160,140218,0.996869161
1020205,10/20/2018 20:50,28683,6,52,20043,771,53601,0.998917931
1020205,10/20/2018 20:50,28684,114,301,43173,1746,121526,0.996585093
1020205,10/20/2018 20:50,28685,94,240,42768,2117,117776,0.997164108
1020205,10/20/2018 20:50,28688,120,176,41247,1779,100520,0.997055312
1020205,10/20/2018 20:50,29449,88,365,13511,1035,38269,0.988162743
1020205,10/20/2018 20:50,29465,6,115,5095,316,14176,0.991464447
1020210,10/20/2018 21:00,27214,54,36,7995,711,21894,0.995889285
1020210,10/20/2018 21:00,28672,0,0,228,0,702,1
1020210,10/20/2018 21:00,28681,196,101,22303,1682,61417,0.995164205
1020210,10/20/2018 21:00,28682,138,282,53167,3505,136510,0.996923302
1020210,10/20/2018 21:00,28683,24,135,21124,778,54650,0.997090576
1020210,10/20/2018 21:00,28684,76,120,43981,2059,120058,0.998367456
1020210,10/20/2018 21:00,28685,116,182,44473,2107,119445,0.997505128
1020210,10/20/2018 21:00,28688,179,198,42922,2213,103943,0.996373012
1020210,10/20/2018 21:00,29449,176,320,13048,767,36902,0.986558994
1020210,10/20/2018 21:00,29465,35,132,5763,578,15982,0.989550745
1020211,10/20/2018 21:10,27214,45,111,8088,663,21891,0.992873784
1020211,10/20/2018 21:10,28672,0,0,300,36,894,1
1020211,10/20/2018 21:10,28681,401,272,22024,2151,62746,0.989274217
1020211,10/20/2018 21:10,28682,210,458,52518,3154,138322,0.995170689
1020211,10/20/2018 21:10,28683,67,65,19969,970,54142,0.997561967
1020211,10/20/2018 21:10,28684,80,237,45522,1839,120298,0.997364877
1020211,10/20/2018 21:10,28685,77,163,42090,1972,118108,0.997967962
1020211,10/20/2018 21:10,28688,79,130,41736,2286,101890,0.997948768
1020211,10/20/2018 21:10,29449,131,399,14364,893,38599,0.986269074
1020211,10/20/2018 21:10,29465,30,79,4839,550,13971,0.992198125
1020211,10/20/2018 21:10,52864,0,3,3,0,3,0
1020212,10/20/2018 21:20,27214,33,93,7704,711,21837,0.994229977
1020212,10/20/2018 21:20,28672,0,0,222,12,786,1
1020212,10/20/2018 21:20,28681,239,156,21765,1774,60434,0.993463944
1020212,10/20/2018 21:20,28682,166,384,50257,2929,134137,0.995899714
1020212,10/20/2018 21:20,28683,30,127,19759,783,53897,0.997087036
1020212,10/20/2018 21:20,28684,116,194,45391,1971,123217,0.997484113
1020212,10/20/2018 21:20,28685,172,131,41811,1617,117387,0.997418794
1020212,10/20/2018 21:20,28688,57,149,40874,2186,101991,0.997980214
1020212,10/20/2018 21:20,29449,57,301,13503,792,37281,0.990397253
1020212,10/20/2018 21:20,29465,22,142,5452,381,14893,0.988988115
1020213,10/20/2018 21:30,27214,18,33,8790,852,24894,0.997951314
1020213,10/20/2018 21:30,28672,0,6,318,42,858,0.993006993
1020213,10/20/2018 21:30,28681,174,149,22972,1482,59349,0.994557617
1020213,10/20/2018 21:30,28682,220,263,50702,2588,132075,0.996342987
1020213,10/20/2018 21:30,28683,79,44,19678,721,50901,0.997583545
1020213,10/20/2018 21:30,28684,88,192,43353,2294,120293,0.99767235
1020213,10/20/2018 21:30,28685,79,154,42131,1540,115900,0.997989646
1020213,10/20/2018 21:30,28688,140,338,41607,2349,102907,0.995355029
1020213,10/20/2018 21:30,29449,190,190,12167,813,36244,0.989515506
1020213,10/20/2018 21:30,29465,53,139,5428,431,15376,0.987513007
1020214,10/20/2018 21:40,27214,84,57,8022,1203,23766,0.994067155
1020214,10/20/2018 21:40,28672,0,0,300,36,888,1
1020214,10/20/2018 21:40,28681,87,206,21406,2396,59201,0.995050759
1020214,10/20/2018 21:40,28682,120,199,53410,2270,133873,0.997617145
1020214,10/20/2018 21:40,28683,20,15,17889,695,50786,0.999310834
1020214,10/20/2018 21:40,28684,86,114,42670,1721,117372,0.998296016
1020214,10/20/2018 21:40,28685,92,156,42941,1874,119224,0.997919882
1020214,10/20/2018 21:40,28688,80,139,40047,2243,103906,0.997892326
1020214,10/20/2018 21:40,29449,151,206,12685,744,36916,0.990329396
1020214,10/20/2018 21:40,29465,46,265,5190,681,15026,0.979302542
1020215,10/20/2018 21:50,27214,48,171,8478,897,23034,0.990492316
1020215,10/20/2018 21:50,28672,0,0,372,48,906,1
1020215,10/20/2018 21:50,28681,224,290,21869,1830,60882,0.991557439
1020215,10/20/2018 21:50,28682,133,336,51843,2590,134657,0.996517077
1020215,10/20/2018 21:50,28683,23,112,18831,999,51114,0.997358845
1020215,10/20/2018 21:50,28684,103,72,42103,2020,117677,0.998512878
1020215,10/20/2018 21:50,28685,63,140,42899,1755,119106,0.998295636
1020215,10/20/2018 21:50,28688,56,182,42323,1434,107720,0.997790568
1020215,10/20/2018 21:50,29449,96,173,12787,1024,36896,0.992709237
1020215,10/20/2018 21:50,29465,55,264,5169,509,15557,0.979494761
1020220,10/20/2018 22:00,27214,27,165,7776,768,22929,0.991626325
1020220,10/20/2018 22:00,28672,0,0,300,30,858,1
1020220,10/20/2018 22:00,28681,98,157,20154,1479,57556,0.995569532
1020220,10/20/2018 22:00,28682,238,330,54656,2542,137183,0.995859545
1020220,10/20/2018 22:00,28683,13,37,19221,656,52435,0.999046438
1020220,10/20/2018 22:00,28684,62,185,41429,1602,116231,0.997874921
1020220,10/20/2018 22:00,28685,116,141,42864,1542,118936,0.997839174
1020220,10/20/2018 22:00,28688,74,142,42504,1742,106217,0.997966427
1020220,10/20/2018 22:00,29449,99,214,12283,1100,36211,0.991356218
1020220,10/20/2018 22:00,29465,31,143,5068,549,14848,0.98828125
1020221,10/20/2018 22:10,27214,33,93,8340,1068,23421,0.994620213
1020221,10/20/2018 22:10,28672,0,0,336,18,888,1
1020221,10/20/2018 22:10,28681,96,63,21944,2195,59926,0.997346728
1020221,10/20/2018 22:10,28682,92,243,57167,2655,141784,0.997637251
1020221,10/20/2018 22:10,28683,59,157,18670,1021,50832,0.995750708
1020221,10/20/2018 22:10,28684,81,117,43531,1192,116654,0.998302673
1020221,10/20/2018 22:10,28685,169,86,41186,1774,116616,0.997813336
1020221,10/20/2018 22:10,28688,62,121,40858,1726,103680,0.998234954
1020221,10/20/2018 22:10,29449,121,264,12501,1221,36199,0.989364347
1020221,10/20/2018 22:10,29465,0,101,5037,350,14440,0.99300554
1020222,10/20/2018 22:20,27214,36,171,7632,855,22824,0.990930599
1020222,10/20/2018 22:20,28672,0,0,270,18,960,1
1020222,10/20/2018 22:20,28681,101,101,20855,1523,59691,0.996615905
1020222,10/20/2018 22:20,28682,91,210,55124,2552,139060,0.997835467
1020222,10/20/2018 22:20,28683,84,132,18613,756,51831,0.99583261
1020222,10/20/2018 22:20,28684,135,134,41032,1548,116306,0.997687136
1020222,10/20/2018 22:20,28685,109,118,39069,1507,113259,0.997995744
1020222,10/20/2018 22:20,28688,206,170,39577,1541,101227,0.996285576
1020222,10/20/2018 22:20,29449,105,207,13025,1036,35842,0.991295129
1020222,10/20/2018 22:20,29465,28,106,4719,453,14905,0.991009728
1020223,10/20/2018 22:30,27214,48,69,7845,717,21966,0.994673586
1020223,10/20/2018 22:30,28672,6,0,276,6,918,0.993464052
1020223,10/20/2018 22:30,28681,51,193,18361,2193,56890,0.995711021
1020223,10/20/2018 22:30,28682,175,361,54261,2843,139496,0.996157596
1020223,10/20/2018 22:30,28683,32,80,18911,626,52658,0.997873068
1020223,10/20/2018 22:30,28684,85,160,39147,1464,112672,0.997825547
1020223,10/20/2018 22:30,28685,93,194,38969,1927,113734,0.997476568
1020223,10/20/2018 22:30,28688,74,96,38209,1518,99441,0.998290444
1020223,10/20/2018 22:30,29449,100,240,11958,837,35088,0.990310078
1020223,10/20/2018 22:30,29465,6,74,5714,332,15126,0.994711093
1020224,10/20/2018 22:40,27214,18,123,7128,1032,22044,0.993603702
1020224,10/20/2018 22:40,28672,0,0,210,18,618,1
1020224,10/20/2018 22:40,28681,110,168,19638,1676,60729,0.995422286
1020224,10/20/2018 22:40,28682,182,233,53484,2871,138018,0.996993146
1020224,10/20/2018 22:40,28683,72,93,18022,634,53447,0.99691283
1020224,10/20/2018 22:40,28684,91,198,39050,1917,114134,0.997467889
1020224,10/20/2018 22:40,28685,130,236,38698,1867,113847,0.996785159
1020224,10/20/2018 22:40,28688,194,160,37879,1529,99554,0.996444141
1020224,10/20/2018 22:40,29449,131,269,11940,1059,35878,0.988851107
1020224,10/20/2018 22:40,29465,12,152,4859,541,14187,0.988440121
1020225,10/20/2018 22:50,27214,0,153,8205,1215,22692,0.993257536
1020225,10/20/2018 22:50,28672,0,0,312,0,930,1
1020225,10/20/2018 22:50,28681,71,78,20429,1590,59347,0.997489342
1020225,10/20/2018 22:50,28682,125,198,53123,2224,134496,0.997598442
1020225,10/20/2018 22:50,28683,75,79,19395,681,53949,0.997145452
1020225,10/20/2018 22:50,28684,50,187,38355,1601,113323,0.997908633
1020225,10/20/2018 22:50,28685,112,341,39354,2053,113849,0.996021045
1020225,10/20/2018 22:50,28688,37,138,39018,1738,100982,0.998267018
1020225,10/20/2018 22:50,29449,40,169,12580,960,35316,0.994082002
1020225,10/20/2018 22:50,29465,33,136,4454,410,13704,0.987667834
1020230,10/20/2018 23:00,27214,12,210,8760,1059,23871,0.990700013
1020230,10/20/2018 23:00,28672,0,6,312,24,894,0.993288591
1020230,10/20/2018 23:00,28681,59,99,20672,1524,58649,0.997306007
1020230,10/20/2018 23:00,28682,122,313,53995,3081,138962,0.996869648
1020230,10/20/2018 23:00,28683,97,143,18914,565,53442,0.99550915
1020230,10/20/2018 23:00,28684,99,94,39726,1434,117977,0.998364088
1020230,10/20/2018 23:00,28685,71,150,40491,2230,117697,0.998122297
1020230,10/20/2018 23:00,28688,84,126,39304,1966,102328,0.997947776
1020230,10/20/2018 23:00,29449,66,111,12769,594,35543,0.995020116
1020230,10/20/2018 23:00,29465,16,36,5291,431,14457,0.996403127
1020231,10/20/2018 23:10,27214,18,141,9081,1155,23472,0.993225971
1020231,10/20/2018 23:10,28672,0,0,360,12,1026,1
1020231,10/20/2018 23:10,28681,20,87,20879,1529,59699,0.998207675
1020231,10/20/2018 23:10,28682,155,339,56364,3145,141519,0.996509303
1020231,10/20/2018 23:10,28683,78,55,17933,797,50894,0.997386725
1020231,10/20/2018 23:10,28684,111,275,38738,1783,116711,0.996692685
1020231,10/20/2018 23:10,28685,129,169,39791,2319,117708,0.997468311
1020231,10/20/2018 23:10,28688,35,72,39749,1719,102200,0.998953033
1020231,10/20/2018 23:10,29449,69,239,12140,820,33778,0.990881639
1020231,10/20/2018 23:10,29465,54,84,4954,412,14504,0.990485383
1020232,10/20/2018 23:20,27214,207,66,8361,690,22347,0.987783595
1020232,10/20/2018 23:20,28672,0,6,342,42,864,0.993055556
1020232,10/20/2018 23:20,28681,72,328,19968,2457,58915,0.993210558
1020232,10/20/2018 23:20,28682,139,280,54696,2655,138051,0.99696489
1020232,10/20/2018 23:20,28683,53,115,18937,760,54607,0.996923471
1020232,10/20/2018 23:20,28684,128,150,37000,1424,111498,0.997506682
1020232,10/20/2018 23:20,28685,77,488,37393,2396,113655,0.995028815
1020232,10/20/2018 23:20,28688,159,235,38896,1564,99493,0.996039922
1020232,10/20/2018 23:20,29449,163,309,12327,1188,36008,0.986891802
1020232,10/20/2018 23:20,29465,16,157,4716,495,14308,0.987908862
